op1,op2,op3,sensor1,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,label
-0.0002;-0.0001;100.0;518.67;642.91;1589.38;1419.63;553.08;2388.13;9074.36;47.6;521.25;2388.08;8154.63;84.625;0.03;394.0;2388.0;100.0;38.78;233.027;0
0.0004;-0.0001;100.0;518.67;642.94;1589.12;1416.35;552.62;2388.13;9074.08;47.55;521.24;2388.1;8150.11;84.553;0.03;393.0;2388.0;100.0;38.78;232.209;0
-0.0012;-0.0002;100.0;518.67;643.18;1590.53;1414.73;552.98;2388.07;9070.79;47.75;521.66;2388.09;8148.97;8.438;0.03;393.0;2388.0;100.0;38.82;230.892;0
0.002;0.0001;100.0;518.67;643.24;1600.25;1414.93;552.73;2388.11;9082.39;47.85;520.99;2388.2;8150.25;84.583;0.03;394.0;2388.0;100.0;38.78;232.187;0
0.0028;-0.0003;100.0;518.67;643.13;1599.5;1421.29;553.64;2388.08;9082.06;47.78;521.17;2388.12;8153.05;84.342;0.03;392.0;2388.0;100.0;38.88;232.524;0
-0.0004;0.0003;100.0;518.67;642.95;1594.38;1409.05;552.62;2388.09;9077.87;47.68;521.16;2388.1;8151.86;84.511;0.03;394.0;2388.0;100.0;38.85;23. Mar;0
-0.0002;0.0003;100.0;518.67;642.86;1592.11;1417.07;553.17;2388.07;9080.14;47.78;521.08;2388.11;8147.53;84.481;0.03;394.0;2388.0;100.0;38.76;23.368;0
0.001;0.0003;100.0;518.67;642.7;1590.73;1402.36;552.72;2388.14;9071.23;47.55;521.36;2388.17;8153.06;84.512;0.03;395.0;2388.0;100.0;38.65;233.049;0
-0.0032;0.0002;100.0;518.67;642.68;1588.35;1408.39;552.52;2388.17;9080.27;47.64;520.91;2388.12;8146.93;84.946;0.03;394.0;2388.0;100.0;38.77;231.999;0
0.0003;-0.0005;100.0;518.67;642.97;1597.05;1417.6;553.33;2388.07;9071.06;47.77;521.26;2388.11;8149.05;84.598;0.03;393.0;2388.0;100.0;38.62;231.811;0
0.0025;-0.0003;100.0;518.67;643.36;1593.94;1420.52;553.36;2388.16;9083.02;47.8;520.16;2388.18;8153.24;84.478;0.03;394.0;2388.0;100.0;38.68;232.056;0
0.0006;-0.0005;100.0;518.67;642.88;1594.11;1413.09;552.95;2388.1;9077.91;47.75;521.2;2388.16;8151.66;84.494;0.03;394.0;2388.0;100.0;38.89;232.448;0
0.005;0.0003;100.0;518.67;642.82;1591.53;1412.83;552.75;2388.11;9075.85;47.71;521.36;2388.14;8157.9;84.879;0.03;395.0;2388.0;100.0;38.7;232.428;0
-0.0016;-0.0002;100.0;518.67;643.0;1592.35;1417.63;552.74;2388.13;9075.58;47.76;521.06;2388.15;8157.3;84.741;0.03;396.0;2388.0;100.0;38.61;232.244;0
0.0026;-0.0003;100.0;518.67;643.27;1599.87;1418.28;553.92;2388.17;9072.43;47.64;521.33;2388.14;8151.36;84.849;0.03;395.0;2388.0;100.0;38.53;23.237;0
0.0006;-0.0001;100.0;518.67;642.88;1599.02;1414.31;552.27;2388.15;9076.42;47.54;521.16;2388.16;8149.12;84.744;0.03;396.0;2388.0;100.0;38.79;233.309;0
0.0012;0.0004;100.0;518.67;643.62;1590.23;1416.86;552.9;2388.15;9075.93;47.76;520.83;2388.16;8153.4;84.655;0.03;396.0;2388.0;100.0;38.79;232.954;0
0.001;0.0001;100.0;518.67;643.3;1591.58;1417.72;552.8;2388.17;9075.68;48.02;521.03;2388.18;8147.14;84.722;0.03;395.0;2388.0;100.0;38.73;232.368;0
0.0015;0.0;100.0;518.67;642.96;1598.57;1415.13;552.13;2388.13;9078.46;47.67;520.48;2388.14;8147.43;84.608;0.03;395.0;2388.0;100.0;38.55;231.302;0
0.0022;0.0005;100.0;518.67;643.51;1598.32;1418.34;552.32;2388.12;9080.31;47.73;520.53;2388.09;8157.44;84.552;0.03;394.0;2388.0;100.0;38.59;232.228;0
-0.0011;-0.0002;100.0;518.67;643.53;1597.58;1413.27;552.39;2388.12;9074.86;47.91;520.94;2388.13;8151.88;84.672;0.03;396.0;2388.0;100.0;38.67;231.493;0
0.0013;-0.0003;100.0;518.67;643.18;1596.1;1419.16;553.41;2388.16;9083.68;48.0;521.31;2388.11;8148.22;84.874;0.03;395.0;2388.0;100.0;38.66;230.593;0
-0.001;0.0005;100.0;518.67;643.41;1602.73;1415.78;552.25;2388.17;9078.7;47.83;520.27;2388.14;8153.76;84.424;0.03;394.0;2388.0;100.0;38.6;231.823;0
-0.0007;0.0002;100.0;518.67;643.29;1595.31;1423.8;551.71;2388.18;9081.78;47.91;520.85;2388.15;8154.66;84.583;0.03;396.0;2388.0;100.0;38.57;232.305;1
0.0017;0.0004;100.0;518.67;643.28;1590.18;1418.06;552.16;2388.18;9082.74;47.83;520.0;2388.23;8150.97;85.005;0.03;394.0;2388.0;100.0;38.58;231.232;1
0.0024;0.0;100.0;518.67;642.9;1594.58;1421.7;552.36;2388.19;9076.85;47.88;520.55;2388.23;8156.31;85.042;0.03;395.0;2388.0;100.0;38.52;231.962;1
0.0013;-0.0001;100.0;518.67;643.02;1597.59;1420.72;552.14;2388.14;9070.9;47.99;520.75;2388.09;8149.87;8.507;0.03;393.0;2388.0;100.0;38.68;231.616;1
0.0001;-0.0001;100.0;518.67;643.2;1597.94;1416.46;552.36;2388.24;9077.87;47.95;520.15;2388.17;8153.7;8.523;0.03;395.0;2388.0;100.0;38.6;232.314;1
-0.003;0.0004;100.0;518.67;643.3;1590.15;1418.51;552.05;2388.12;9074.41;47.86;520.26;2388.18;8153.05;8.532;0.03;394.0;2388.0;100.0;38.69;231.563;1
-0.0001;-0.0001;100.0;518.67;643.42;1601.12;1424.81;552.08;2388.17;9076.28;48.0;520.36;2388.17;8151.76;84.936;0.03;396.0;2388.0;100.0;38.63;232.223;1
0.0002;0.0004;100.0;518.67;643.67;1598.08;1420.42;551.61;2388.12;9079.75;48.01;520.54;2388.18;8155.54;84.902;0.03;396.0;2388.0;100.0;38.55;23.173;1
0.0021;0.0004;100.0;518.67;643.23;1603.69;1428.6;552.28;2388.18;9075.72;48.0;520.29;2388.19;8149.02;84.915;0.03;396.0;2388.0;100.0;38.46;230.919;1
0.0059;-0.0004;100.0;518.67;643.45;1589.36;1421.07;552.13;2388.14;9084.08;48.02;520.51;2388.15;8152.02;85.201;0.03;396.0;2388.0;100.0;38.43;230.442;1
-0.0022;-0.0002;100.0;518.67;643.72;1598.43;1429.24;551.58;2388.18;9078.44;48.11;520.08;2388.17;8148.97;85.044;0.03;396.0;2388.0;100.0;38.41;231.306;1
-0.0002;-0.0;100.0;518.67;643.47;1600.71;1418.55;552.17;2388.24;9075.21;47.95;520.51;2388.17;8151.55;85.167;0.03;395.0;2388.0;100.0;38.62;232.134;1
0.0004;-0.0004;100.0;518.67;643.32;1598.81;1425.71;551.84;2388.18;9090.3;48.15;519.85;2388.22;8156.73;85.082;0.03;396.0;2388.0;100.0;38.46;23.143;1
-0.0005;0.0003;100.0;518.67;643.4;1607.53;1427.6;552.15;2388.19;9074.53;48.08;519.62;2388.21;8151.06;84.776;0.03;397.0;2388.0;100.0;38.45;232.201;1
0.0026;0.0001;100.0;518.67;643.19;1594.66;1427.48;551.49;2388.26;9079.22;48.07;520.02;2388.14;8153.01;84.971;0.03;396.0;2388.0;100.0;38.59;231.345;1
-0.0018;0.0;100.0;518.67;643.45;1597.05;1425.84;551.55;2388.22;9081.77;48.02;519.93;2388.23;8159.13;85.062;0.03;397.0;2388.0;100.0;38.42;229.868;1
0.0009;-0.0002;100.0;518.67;643.76;1601.4;1423.73;551.48;2388.22;9080.41;48.1;519.68;2388.2;8152.73;85.285;0.03;396.0;2388.0;100.0;38.51;230.425;1
0.0035;0.0001;100.0;518.67;643.2;1601.34;1428.0;551.27;2388.26;9084.58;48.24;520.35;2388.2;8156.98;85.108;0.03;394.0;2388.0;100.0;38.51;23.116;1
0.0008;0.0003;100.0;518.67;643.42;1607.76;1428.14;552.12;2388.27;9084.54;48.03;519.68;2388.22;8156.39;84.984;0.03;396.0;2388.0;100.0;38.24;231.008;1
0.0043;-0.0;100.0;518.67;644.13;1596.87;1422.36;551.14;2388.19;9084.0;48.12;520.18;2388.24;8150.26;85.249;0.03;398.0;2388.0;100.0;38.64;230.364;1
0.0015;-0.0003;100.0;518.67;643.95;1608.5;1438.96;552.03;2388.17;9079.75;48.05;519.87;2388.23;8155.1;85.266;0.03;396.0;2388.0;100.0;38.39;229.435;1
0.0019;-0.0003;100.0;518.67;642.4;1584.27;1403.72;554.81;2387.99;9071.34;47.13;522.49;2387.95;8150.67;83.918;0.03;391.0;2388.0;100.0;39.15;234.142;0
-0.0008;0.0001;100.0;518.67;642.57;1580.54;1398.95;554.31;2387.93;9068.79;47.2;522.53;2387.99;8155.6;83.873;0.03;390.0;2388.0;100.0;39.01;234.461;0
0.0026;-0.0;100.0;518.67;641.83;1586.01;1396.16;554.86;2387.94;9072.93;47.03;522.4;2388.02;8156.34;84.158;0.03;390.0;2388.0;100.0;38.97;233.814;0
-0.0006;0.0001;100.0;518.67;642.51;1588.56;1399.46;554.81;2387.97;9074.0;47.21;522.43;2387.96;8159.99;83.862;0.03;392.0;2388.0;100.0;38.89;235.169;0
-0.0007;0.0;100.0;518.67;642.43;1577.38;1402.37;554.54;2387.94;9068.84;47.45;522.16;2388.02;8153.01;84.016;0.03;391.0;2388.0;100.0;39.01;233.457;0
-0.0011;0.0001;100.0;518.67;642.25;1586.89;1394.36;554.91;2388.02;9068.47;47.14;522.52;2387.95;8149.79;83.942;0.03;391.0;2388.0;100.0;38.98;234.869;0
0.0011;-0.0005;100.0;518.67;642.59;1586.75;1394.63;554.3;2388.01;9076.48;47.24;522.55;2388.02;8152.54;84.392;0.03;391.0;2388.0;100.0;38.77;234.211;0
-0.0017;0.0001;100.0;518.67;641.75;1583.59;1397.04;554.83;2387.98;9071.25;47.22;522.6;2387.97;8143.72;84.142;0.03;392.0;2388.0;100.0;39.08;234.394;0
-0.0038;-0.0003;100.0;518.67;642.48;1575.54;1393.75;554.93;2387.94;9077.86;47.33;522.57;2388.01;8150.72;83.895;0.03;392.0;2388.0;100.0;38.86;233.374;0
0.0025;-0.0;100.0;518.67;642.19;1586.95;1395.36;554.75;2387.95;9077.97;47.26;522.29;2387.93;8154.64;84.147;0.03;392.0;2388.0;100.0;39.09;233.871;0
0.0021;-0.0;100.0;518.67;642.04;1581.9;1395.97;554.93;2388.0;9064.09;47.21;521.71;2388.0;8151.27;83.684;0.03;392.0;2388.0;100.0;39.0;234.111;0
-0.001;-0.0002;100.0;518.67;642.23;1589.56;1401.5;554.55;2387.95;9074.9;47.22;522.52;2387.95;8149.41;8.402;0.03;393.0;2388.0;100.0;39.0;234.707;0
0.0006;0.0004;100.0;518.67;641.83;1580.03;1396.11;554.64;2388.04;9074.75;47.18;523.07;2388.02;8157.31;84.204;0.03;391.0;2388.0;100.0;38.95;234.372;0
-0.0015;-0.0005;100.0;518.67;642.2;1578.76;1395.27;554.56;2387.99;9076.98;47.0;522.68;2388.0;8154.58;83.869;0.03;392.0;2388.0;100.0;38.98;23.463;0
-0.0014;0.0003;100.0;518.67;642.15;1585.59;1399.03;555.12;2387.98;9068.15;47.34;521.74;2388.04;8152.81;83.869;0.03;392.0;2388.0;100.0;38.99;233.841;0
-0.0039;-0.0001;100.0;518.67;642.28;1586.88;1396.88;554.87;2387.93;9068.3;47.22;522.23;2387.96;8150.84;83.892;0.03;392.0;2388.0;100.0;38.98;235.026;0
-0.0008;0.0003;100.0;518.67;642.06;1583.64;1406.43;554.16;2388.0;9070.49;47.06;522.62;2388.05;8152.64;83.696;0.03;391.0;2388.0;100.0;38.85;234.428;0
0.0036;-0.0005;100.0;518.67;642.47;1590.93;1400.46;554.32;2388.0;9067.69;47.2;522.26;2388.0;8158.15;84.012;0.03;392.0;2388.0;100.0;39.0;233.411;0
-0.0027;0.0001;100.0;518.67;641.91;1584.73;1390.08;554.84;2388.01;9070.81;47.15;522.32;2387.96;8151.07;83.959;0.03;392.0;2388.0;100.0;39.09;233.803;0
0.0024;0.0003;100.0;518.67;642.11;1589.46;1394.04;554.0;2388.01;9071.12;47.33;521.62;2387.96;8149.96;83.932;0.03;391.0;2388.0;100.0;38.97;234.737;0
0.0005;-0.0003;100.0;518.67;642.23;1582.61;1396.32;554.12;2388.04;9079.16;47.15;522.02;2387.98;8149.71;83.811;0.03;391.0;2388.0;100.0;39.15;233.855;0
0.0012;-0.0002;100.0;518.67;642.64;1583.37;1404.5;553.71;2387.93;9072.85;47.14;522.33;2387.99;8154.55;8.387;0.03;391.0;2388.0;100.0;39.12;234.677;0
-0.0039;-0.0004;100.0;518.67;642.31;1590.53;1391.76;554.6;2387.97;9070.83;47.17;522.41;2388.02;8158.59;84.418;0.03;391.0;2388.0;100.0;38.92;233.783;0
-0.0008;-0.0001;100.0;518.67;642.15;1583.11;1406.04;554.47;2388.0;9071.34;47.3;522.31;2388.01;8152.79;84.091;0.03;393.0;2388.0;100.0;38.96;233.422;0
0.0;-0.0001;100.0;518.67;642.74;1581.95;1397.36;553.77;2387.97;9074.31;47.18;522.57;2387.99;8154.97;83.803;0.03;392.0;2388.0;100.0;39.09;234.403;0
0.0004;0.0002;100.0;518.67;641.57;1586.48;1405.01;554.65;2387.99;9076.04;47.24;522.29;2388.0;8151.66;83.997;0.03;392.0;2388.0;100.0;39.16;234.187;0
-0.0039;-0.0002;100.0;518.67;641.64;1587.1;1403.04;554.16;2387.99;9070.97;47.18;522.41;2387.97;8150.2;83.762;0.03;391.0;2388.0;100.0;39.01;235.326;0
0.0001;-0.0004;100.0;518.67;642.0;1588.32;1396.93;554.15;2387.99;9069.58;47.0;522.6;2388.02;8147.45;84.205;0.03;392.0;2388.0;100.0;39.12;233.835;0
-0.0009;-0.0003;100.0;518.67;641.66;1586.43;1394.31;554.12;2388.0;9073.6;47.12;522.35;2387.96;8149.98;8.369;0.03;392.0;2388.0;100.0;38.84;234.971;0
0.0026;-0.0004;100.0;518.67;641.87;1578.31;1398.59;554.54;2387.96;9073.33;47.25;522.51;2388.0;8149.15;83.854;0.03;393.0;2388.0;100.0;38.94;233.643;0
-0.0009;-0.0005;100.0;518.67;641.99;1592.57;1401.2;554.35;2388.02;9075.67;47.09;522.1;2388.0;8153.18;84.278;0.03;390.0;2388.0;100.0;38.92;232.955;0
0.0002;-0.0005;100.0;518.67;642.83;1586.52;1395.14;555.01;2387.99;9080.29;47.26;522.09;2387.95;8147.43;84.265;0.03;393.0;2388.0;100.0;38.98;234.345;0
-0.0003;0.0002;100.0;518.67;642.15;1587.98;1395.86;555.55;2388.01;9068.15;47.25;522.58;2388.0;8154.57;83.851;0.03;391.0;2388.0;100.0;38.97;234.007;0
-0.0001;-0.0005;100.0;518.67;642.1;1592.79;1394.74;554.88;2388.04;9078.64;47.25;522.47;2387.95;8148.39;83.669;0.03;391.0;2388.0;100.0;38.9;234.692;0
0.0036;0.0001;100.0;518.67;642.21;1585.5;1400.39;553.55;2387.98;9074.8;47.23;522.22;2388.02;8153.12;84.195;0.03;391.0;2388.0;100.0;39.04;235.263;0
-0.0026;-0.0001;100.0;518.67;642.04;1585.16;1397.19;554.61;2388.0;9079.73;47.21;522.41;2388.03;8151.94;84.203;0.03;389.0;2388.0;100.0;39.12;233.833;0
0.0028;0.0004;100.0;518.67;641.71;1580.55;1403.56;554.06;2388.01;9066.42;47.12;522.26;2387.98;8155.47;83.982;0.03;394.0;2388.0;100.0;38.93;233.336;0
-0.0035;0.0003;100.0;518.67;642.21;1583.07;1401.91;554.7;2387.93;9074.13;47.21;522.53;2388.03;8152.47;84.212;0.03;391.0;2388.0;100.0;38.96;234.666;0
-0.0012;0.0004;100.0;518.67;641.98;1589.63;1392.69;554.23;2388.0;9074.44;47.18;522.39;2388.01;8152.8;84.237;0.03;391.0;2388.0;100.0;38.99;234.472;0
-0.0018;-0.0003;100.0;518.67;642.08;1581.91;1400.18;554.53;2388.03;9069.2;47.15;522.25;2387.92;8154.85;84.236;0.03;391.0;2388.0;100.0;39.05;233.772;0
0.0006;-0.0003;100.0;518.67;642.24;1586.62;1400.5;554.2;2387.97;9069.24;47.42;522.64;2387.97;8153.24;83.765;0.03;391.0;2388.0;100.0;38.82;233.982;0
-0.0022;-0.0002;100.0;518.67;642.32;1585.49;1396.96;553.89;2387.98;9069.85;47.13;522.65;2387.96;8152.29;83.982;0.03;392.0;2388.0;100.0;38.9;234.523;0
0.0028;0.0003;100.0;518.67;642.17;1587.28;1401.41;554.97;2387.92;9071.84;47.14;522.6;2387.96;8152.4;83.868;0.03;392.0;2388.0;100.0;39.08;235.111;0
-0.0001;-0.0001;100.0;518.67;642.07;1586.47;1394.7;553.98;2387.97;9074.08;47.09;522.27;2387.98;8145.36;84.357;0.03;393.0;2388.0;100.0;38.85;233.458;0
-0.0002;-0.0005;100.0;518.67;642.15;1595.0;1398.05;554.16;2388.03;9079.61;47.23;522.57;2387.96;8160.05;83.932;0.03;392.0;2388.0;100.0;38.99;23.302;0
0.0013;-0.0005;100.0;518.67;643.17;1588.53;1401.57;554.66;2388.02;9062.84;47.31;521.68;2388.03;8152.05;84.015;0.03;393.0;2388.0;100.0;38.92;234.281;0
0.0072;0.0004;100.0;518.67;641.91;1581.36;1403.25;555.01;2387.99;9074.87;47.14;522.51;2388.0;8156.51;84.099;0.03;391.0;2388.0;100.0;39.06;233.755;0
0.0006;0.0003;100.0;518.67;642.02;1590.0;1392.41;554.45;2388.01;9069.51;47.26;521.92;2388.02;8151.33;8.393;0.03;391.0;2388.0;100.0;39.07;234.273;0
-0.001;-0.0;100.0;518.67;642.18;1580.0;1403.24;553.76;2388.02;9062.9;47.24;522.28;2388.06;8149.36;84.343;0.03;391.0;2388.0;100.0;38.91;234.004;0
-0.0036;0.0001;100.0;518.67;641.62;1588.67;1404.79;554.23;2387.99;9072.56;47.47;522.37;2388.02;8155.53;83.901;0.03;391.0;2388.0;100.0;38.94;234.344;0
0.0004;0.0001;100.0;518.67;642.69;1582.0;1403.06;554.51;2388.04;9072.97;47.23;522.43;2387.98;8146.61;8.386;0.03;393.0;2388.0;100.0;38.9;233.697;0
-0.0045;0.0004;100.0;518.67;642.68;1579.54;1394.36;554.97;2388.03;9074.14;47.37;522.51;2388.02;8154.23;84.097;0.03;392.0;2388.0;100.0;39.07;233.703;0
0.0032;0.0002;100.0;518.67;642.34;1586.75;1405.98;554.45;2388.01;9072.92;47.4;521.63;2387.96;8154.06;84.051;0.03;391.0;2388.0;100.0;38.73;234.671;0
-0.002;0.0004;100.0;518.67;642.62;1585.88;1395.67;554.98;2388.03;9079.19;47.3;522.57;2388.02;8153.55;83.898;0.03;392.0;2388.0;100.0;39.0;234.379;0
0.0007;0.0004;100.0;518.67;641.84;1584.92;1405.3;554.25;2387.97;9077.01;47.21;522.66;2388.07;8152.46;84.216;0.03;392.0;2388.0;100.0;38.96;232.986;0
0.0004;-0.0005;100.0;518.67;642.12;1586.36;1404.08;554.05;2388.01;9070.34;47.12;521.88;2387.99;8154.53;84.091;0.03;392.0;2388.0;100.0;39.03;23.419;0
-0.0004;-0.0001;100.0;518.67;642.23;1590.47;1407.04;554.29;2388.0;9074.2;47.3;521.97;2387.98;8152.93;84.117;0.03;391.0;2388.0;100.0;39.06;233.349;0
-0.0002;-0.0002;100.0;518.67;642.46;1576.54;1406.97;553.94;2388.0;9065.63;47.31;521.87;2387.95;8149.03;84.252;0.03;392.0;2388.0;100.0;39.1;234.298;0
0.0002;0.0003;100.0;518.67;642.11;1584.14;1402.79;554.23;2388.04;9069.23;47.41;522.06;2388.0;8145.97;84.057;0.03;392.0;2388.0;100.0;38.98;234.285;0
0.0034;0.0005;100.0;518.67;642.43;1583.83;1401.7;554.56;2387.96;9071.75;47.28;521.72;2388.04;8152.56;84.207;0.03;392.0;2388.0;100.0;38.93;234.548;0
-0.0;-0.0005;100.0;518.67;641.93;1583.9;1397.41;554.28;2388.02;9072.21;47.42;522.11;2387.98;8151.77;83.744;0.03;389.0;2388.0;100.0;38.96;233.939;0
0.0014;0.0004;100.0;518.67;642.66;1591.98;1399.12;554.09;2388.04;9069.02;47.31;522.0;2388.0;8155.37;84.062;0.03;391.0;2388.0;100.0;38.82;233.384;0
-0.0003;0.0001;100.0;518.67;642.07;1584.08;1395.48;554.46;2387.97;9058.36;47.32;522.33;2388.01;8151.11;84.038;0.03;390.0;2388.0;100.0;39.08;234.599;0
0.0024;-0.0004;100.0;518.67;642.49;1589.82;1400.19;554.36;2388.0;9076.76;47.25;522.7;2388.02;8152.16;84.047;0.03;393.0;2388.0;100.0;38.99;234.297;0
0.0044;0.0002;100.0;518.67;642.39;1593.18;1407.63;553.17;2388.03;9074.89;47.11;521.91;2387.99;8153.75;84.138;0.03;392.0;2388.0;100.0;39.07;234.085;0
0.0015;-0.0003;100.0;518.67;641.96;1585.76;1396.07;554.12;2388.03;9078.16;47.29;521.51;2388.06;8158.91;83.846;0.03;392.0;2388.0;100.0;38.94;234.591;0
0.0038;-0.0;100.0;518.67;641.87;1585.9;1396.55;554.89;2388.0;9074.27;47.27;522.27;2388.0;8148.59;84.191;0.03;391.0;2388.0;100.0;38.7;234.329;0
-0.0048;-0.0;100.0;518.67;642.58;1583.13;1398.97;554.56;2388.04;9072.54;47.21;522.62;2388.02;8154.91;84.287;0.03;394.0;2388.0;100.0;39.02;234.152;0
-0.0019;-0.0003;100.0;518.67;642.62;1587.53;1395.54;554.43;2388.03;9068.4;47.31;522.0;2388.01;8156.75;83.977;0.03;392.0;2388.0;100.0;39.01;234.174;0
0.0021;0.0001;100.0;518.67;642.25;1574.14;1395.88;554.24;2388.02;9075.99;47.33;522.34;2388.05;8154.02;84.105;0.03;393.0;2388.0;100.0;38.87;232.702;0
-0.0012;0.0002;100.0;518.67;642.72;1584.31;1398.68;554.32;2388.03;9068.0;47.32;522.01;2388.02;8150.82;83.965;0.03;391.0;2388.0;100.0;38.99;233.141;0
-0.0003;0.0001;100.0;518.67;642.51;1588.4;1404.83;553.97;2388.01;9070.99;47.33;522.15;2387.99;8160.53;84.344;0.03;394.0;2388.0;100.0;39.03;233.482;0
-0.0023;0.0003;100.0;518.67;642.32;1579.67;1399.45;554.46;2388.02;9074.6;47.06;522.59;2388.01;8151.28;84.361;0.03;390.0;2388.0;100.0;38.88;232.875;0
0.0001;-0.0004;100.0;518.67;642.39;1587.38;1397.47;553.85;2388.0;9069.21;47.29;522.67;2388.01;8149.34;84.031;0.03;392.0;2388.0;100.0;39.03;233.897;0
-0.0033;-0.0;100.0;518.67;642.09;1582.95;1403.37;554.38;2388.02;9077.66;47.28;521.76;2388.04;8153.58;84.202;0.03;393.0;2388.0;100.0;39.06;234.048;0
-0.0026;0.0002;100.0;518.67;642.41;1585.34;1395.56;553.7;2388.0;9068.63;47.31;522.01;2388.02;8152.43;84.309;0.03;392.0;2388.0;100.0;39.04;234.298;0
-0.0037;-0.0001;100.0;518.67;642.98;1582.0;1407.11;553.99;2388.05;9076.65;47.27;522.1;2387.97;8155.54;84.018;0.03;393.0;2388.0;100.0;38.9;232.682;0
0.0023;-0.0005;100.0;518.67;642.05;1579.35;1395.71;554.51;2388.07;9074.31;47.33;522.03;2388.05;8153.43;83.894;0.03;390.0;2388.0;100.0;38.87;234.792;0
-0.0011;0.0003;100.0;518.67;642.3;1581.95;1399.75;554.33;2388.04;9073.85;47.35;521.95;2387.99;8155.67;84.378;0.03;391.0;2388.0;100.0;38.9;233.391;0
-0.0018;0.0002;100.0;518.67;642.6;1586.31;1399.13;553.95;2388.01;9077.19;47.22;522.34;2388.03;8150.75;84.083;0.03;393.0;2388.0;100.0;38.93;233.247;0
-0.0018;-0.0003;100.0;518.67;642.16;1582.74;1403.49;554.57;2388.07;9068.24;47.29;521.96;2388.06;8149.63;84.589;0.03;392.0;2388.0;100.0;39.11;234.124;0
-0.0028;0.0004;100.0;518.67;642.78;1592.09;1403.76;554.35;2388.01;9073.74;47.3;521.61;2388.05;8156.61;84.025;0.03;392.0;2388.0;100.0;39.0;233.066;0
0.0017;-0.0005;100.0;518.67;642.68;1579.5;1410.41;554.71;2388.02;9075.82;47.28;521.52;2388.04;8153.28;84.292;0.03;392.0;2388.0;100.0;38.87;234.168;0
-0.0022;-0.0003;100.0;518.67;642.02;1585.48;1397.54;553.65;2387.99;9072.28;47.49;522.13;2388.03;8156.15;84.077;0.03;394.0;2388.0;100.0;38.93;234.171;0
-0.0019;-0.0001;100.0;518.67;641.77;1584.73;1401.11;554.19;2388.0;9077.11;47.33;522.28;2388.08;8156.42;84.018;0.03;392.0;2388.0;100.0;39.04;233.316;0
0.0023;-0.0002;100.0;518.67;642.6;1587.16;1409.26;554.04;2387.96;9074.73;47.34;521.57;2388.03;8150.99;84.299;0.03;393.0;2388.0;100.0;38.82;234.274;0
0.0034;0.0002;100.0;518.67;642.13;1589.53;1402.91;553.54;2388.08;9077.44;47.18;522.16;2388.05;8156.88;84.591;0.03;391.0;2388.0;100.0;38.94;23.388;0
-0.0035;-0.0002;100.0;518.67;642.32;1586.83;1403.07;554.07;2388.02;9079.46;47.29;521.12;2388.02;8159.28;8.412;0.03;392.0;2388.0;100.0;38.97;233.189;0
-0.0001;-0.0003;100.0;518.67;642.41;1581.56;1400.39;553.74;2388.06;9071.17;47.31;521.91;2387.99;8155.7;84.506;0.03;392.0;2388.0;100.0;38.99;234.733;0
0.0013;0.0003;100.0;518.67;642.14;1587.53;1401.74;553.81;2388.02;9078.87;47.53;521.94;2388.04;8146.89;8.425;0.03;393.0;2388.0;100.0;38.86;233.481;0
-0.0003;0.0001;100.0;518.67;642.37;1591.12;1407.44;553.99;2388.09;9081.26;47.6;522.21;2387.97;8156.38;84.346;0.03;393.0;2388.0;100.0;38.82;233.234;0
0.0003;0.0004;100.0;518.67;643.09;1585.68;1401.2;553.95;2388.05;9073.35;47.47;522.22;2388.03;8151.38;83.917;0.03;391.0;2388.0;100.0;38.96;234.011;0
-0.0015;-0.0001;100.0;518.67;642.03;1590.02;1404.11;554.4;2388.01;9078.34;47.32;521.53;2388.08;8155.76;84.119;0.03;391.0;2388.0;100.0;38.87;233.321;0
0.0015;-0.0004;100.0;518.67;641.78;1584.07;1405.0;553.66;2388.03;9076.52;47.29;521.94;2388.06;8156.59;84.066;0.03;391.0;2388.0;100.0;38.89;234.143;0
0.0016;-0.0004;100.0;518.67;642.14;1590.07;1408.11;553.85;2388.01;9078.37;47.4;522.03;2388.04;8152.62;84.164;0.03;392.0;2388.0;100.0;38.88;233.713;0
0.0009;0.0004;100.0;518.67;642.46;1585.39;1402.07;554.26;2388.03;9067.52;47.31;522.2;2388.02;8153.6;84.238;0.03;394.0;2388.0;100.0;38.89;233.677;0
0.0018;0.0002;100.0;518.67;642.84;1578.81;1416.06;554.15;2388.04;9069.26;47.46;521.8;2388.11;8156.48;8.434;0.03;395.0;2388.0;100.0;38.87;233.329;0
-0.0007;0.0001;100.0;518.67;642.84;1591.81;1402.65;553.38;2387.99;9079.36;47.44;521.92;2388.03;8156.1;84.396;0.03;392.0;2388.0;100.0;38.68;23.267;0
0.0025;-0.0;100.0;518.67;642.53;1591.41;1405.05;554.8;2388.07;9079.94;47.38;521.43;2388.04;8152.12;84.595;0.03;394.0;2388.0;100.0;38.87;233.479;0
-0.0015;0.0002;100.0;518.67;642.89;1591.7;1403.26;554.07;2388.06;9080.85;47.51;521.46;2387.97;8156.89;84.319;0.03;395.0;2388.0;100.0;38.71;23.299;0
0.0008;-0.0002;100.0;518.67;642.58;1591.14;1408.92;553.9;2388.04;9071.98;47.5;521.37;2388.04;8161.11;84.351;0.03;394.0;2388.0;100.0;38.84;23.278;0
